Model,Cohort,Split,repeat,Experiment,n,MCC,Brier,NLL,MCC eligible
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.3947981520286364,0.9898063079250251,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.38265576520249156,0.9640904696484859,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.11367783449524033,0.3818062562518656,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,-0.4042260417272216,0.5723965146016696,1.4780668406665167,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.04054518218971926,0.2248429228494659,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.03897086238981265,0.2197467247793064,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.029092829629114712,0.1870119833483068,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.5232435250267607,1.3732268232114675,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.029092829629114712,0.1870119833483068,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,0.06941992307659736,0.3057054155487755,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,0.02786424880405714,0.18009574176731494,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.20351933162035313,0.0659000805205947,0.2781821962580174,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7823411479150802,2.158489143690379,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.7796600354641386,2.145794734540612,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.13042697024874217,0.41478404922151574,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.3817481864726676,1.0663026798083912,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.11434870937902411,0.38456569102837046,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.0011372463285933487,0.03430482231275706,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.0011372463285933487,0.03430482231275706,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.0,0.7005526217937108,2.550755745517865,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,0.24297660891254652,0.6780189031339023,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,-0.17541160386140583,0.179703736789479,0.5299388038160173,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.04501183676517056,0.2240437728515869,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.10433234294947262,0.38976481987469497,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.0984027340155601,0.37638004838655986,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.11057619029766502,0.36411819578843213,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.03208703528376096,0.16967818892496375,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.027304095832461146,0.13350320948900496,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.3333333333333333,0.4140601316385776,2.549914468041639,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,1.988930009813574e-12,1.3777994443474216e-06,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.5618407772470956,2.8624675015704155,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.4935215206272235,2.032569683468296,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,3.0487306502293098e-05,0.005320979857419684,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,1.0,2.0679978580350676e-08,0.00011249796944219008,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,2.369693859346597e-06,0.001071448107137174,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,3.705986439569579e-07,0.0002637639034129611,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.00914718666382147,0.09053485715163195,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.29277002188455997,0.120180236529048,0.3577558031520016,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.00020267796708151622,0.013224706216040785,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.5255382728122436,0.251850880997268,0.8288675487293768,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,5.829094665974367e-06,0.002072898789545174,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.0015511676577583701,0.006478389217539165,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,2.658308568958653e-07,0.0004766859852713586,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,1.0,2.676793257517143e-09,3.544425982205574e-05,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.8729267699496438,3.8736355841873995,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.005212626948498678,0.03337214099042861,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,9.678546634805708e-05,0.002469211345756056,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.2868308027899092,0.786968767600436,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.005746817425956662,0.07146323728744472,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.762962962962963,0.17448060166466578,0.5155588817641676,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.3333333333333333,0.5199489442776096,2.2644859080731052,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,1.3235042843516754e-06,0.0011271437937571814,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.3151043636595167,1.2918048206137036,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,1.0,0.0008299917280597903,0.028542183885950097,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.008402127068924417,0.09305637035727585,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.7741481144164385,2.4313522973902635,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.11541933253280222,0.3762426155050426,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.5093440158777545,1.7997621442020098,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.1130921792848689,0.34146348468097654,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,5.83523740952176e-06,0.002396084556515913,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.6687921172296059,3.245906602384168,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.3403332776406188,0.927875606736208,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.3472281323374084,0.47996092345044417,3.4872665498085222,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.005139757118584289,0.0168704772210227,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,9.972508552824723e-05,0.009748941792098616,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,0.0003639353975667371,0.017495172772747272,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,1.0,8.190152301501892e-05,0.00822465481961412,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.6350106886451793,1.7969032427236848,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.0210709525356142,0.0986453528091359,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.3114510614341045,0.22094850242225755,0.629409297103176,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.0034243456000962354,0.031081320802422343,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.013197168162843952,0.044249482874796325,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.35919871698940353,1.2017615157943506,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.008271307650426985,0.05443491170986199,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.46225016352102427,0.35148133015765115,1.7483387463564748,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,9.908206978871815e-05,0.00883302757805668,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,1.0,4.364960675781071e-05,0.0061455809595380734,True
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.0009681311329376092,0.02848230702905956,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.24496151418965384,0.7209026964630435,False
Tabular ResNet,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,4.978120104319661e-06,0.0011407731056311168,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.15141311961184714,0.9851432010295563,True
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.005675167037431755,0.029994239642439264,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.005112243222987636,0.01651947616984944,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.5510387687779837,0.18539253394498473,0.6388225373651296,True
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,1.7297317442347225e-08,2.580240632273579e-05,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.021600658477373354,0.07014994895534558,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.23452815253614523,0.7140124900241155,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.00017276664227837296,0.0056752095069030365,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,1.0,3.1186735506609266e-08,3.9151491323463405e-05,True
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.02326219635453521,0.1148916461345339,False
TabM,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,2.5386020885706786e-05,0.002031726221741368,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.30361262488075647,0.8408651952664283,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.1457571458540458,0.6861888479516041,True
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.00017239898838292982,0.0027323166259227713,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.4178554470186725,0.45668584678815627,1.985180032031335,True
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,4.996767456748783e-06,0.00085229594825331,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.001747121068934652,0.0064421788612342825,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,1.0958531133728091e-08,6.594494934994928e-05,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,1.0,0.001306207824183843,0.007707156541438438,True
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.6025735220804397,2.147080644098826,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.0020884973384201924,0.025331327845989432,False
TabM,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.00017577149836758843,0.002669388396763027,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.11399966624741767,0.3594841067736262,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.017332956790220875,0.10481141606758321,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.1033446212176099,0.320562401505139,True
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.5091750772173156,0.41874633774918674,1.3251627199388878,True
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0011995668398711286,0.02234128075917413,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.004039415195218604,0.02111867508099904,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.005869511936401618,0.019186270857539926,True
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,8.0492091290996e-06,0.0020319754674055696,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.7985139204761329,2.6561084758284776,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.06389950611435731,0.24957715322090568,False
TabM,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.04050642134971516,0.15554564763208312,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.1389027735463164,0.6481881227665096,True
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,2.5275665311014454e-09,8.854408236005166e-06,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.10526435457779396,0.3388653544417429,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.06459349097376935,0.2786001599614275,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2166623633845285,1.0510463232602962,True
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.0015608683359038709,0.022972022889791763,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,2.830983377832689e-10,1.1054865079941844e-05,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,1.1655551458330292e-10,5.8048358651395375e-06,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,1.0,4.025330225091202e-11,2.1832143833462373e-06,True
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.7589666464384689,3.46192019239072,False
TabM,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.008572333693055658,0.04167504689959436,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.4166216191864911,0.15158037656054751,0.43095005074613724,True
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.002011015372049132,0.01238425210403489,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.02375472117664941,0.08973587988783033,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.12332726384653787,0.3633472747068127,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,9.181326156097998e-05,0.003726538400226587,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.5423261445466404,0.2602424456253052,1.1717911917474444,True
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,8.905164366535139e-05,0.006866739794426448,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,1.0,4.2311135787799e-06,0.0010111346654577162,True
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,2.787291482331514e-05,0.0028554713504611996,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.7066323705072546,2.8717275763857937,False
TabM,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.0029593008509485237,0.03263654363900029,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.09785714166669822,0.3237461653182717,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.07111273900800986,0.20781512572771704,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.028110632100058312,0.11216444408250464,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.4697792378682584,0.15548647044972513,0.5078911185795328,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.0002588923094207229,0.016220538813421802,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.17347840492218441,0.4867596284960125,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.10643399298358784,0.38790601545865466,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,1.2688165983429906e-05,0.002530759015638901,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,1.0,0.015323882584061189,0.039703711805960315,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.5806638389927672,3.557809147847611,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.00011469987698452124,0.010763902615892662,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.010987012363354724,0.04136368081753555,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.1307775609034669,0.42975038422009404,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,2.719624147148704e-07,0.0005215990318003912,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.363696483726654,0.29119594200572557,1.18608969854159,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.0001652348743607871,0.012937461191843126,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.00016387786841588547,0.012881241541599808,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,2.133681192923022e-08,0.00014607515376052302,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.03516794309445519,0.1359487518035025,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.9996031651532961,8.629288644374897,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.16595673422019158,0.7618069390723745,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,4.640591123197398e-08,0.00017662276415787037,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.6685653904917752,1.7787518586807256,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.2955944373296351,0.7928017845939551,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.13295209187083346,0.4383712775305654,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.3094922302950865,0.18137779539150067,0.5466889361347368,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.003125883852433787,0.012230483966597362,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.12656857101993202,0.3333465864140538,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.03624077010496745,0.17104407923257126,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,1.8153873029049295e-05,0.0042697883097018285,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.9532547258918754,4.950412163065713,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.12627928232457938,0.4009183599170269,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.03160610659871696,0.10319869583916799,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.1401288668466214,0.49210437724629824,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0001701023668426383,0.013127872347193315,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.22312204787669926,0.6652339666525473,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.06290530145151578,0.18567910602482973,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.2252688792327473,0.7654206536667557,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.013802464428091646,0.04392927045603048,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,2.646299317132961e-07,0.0005145495776867027,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,2.7082406756826855e-07,0.000520492091766496,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,1.0,0.0023657814839483753,0.011302064191420855,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.9502961173858567,6.616184722598303,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.04909806708381472,0.20883655145931126,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.2277100170213244,0.11633392100255115,0.36194763278496767,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.0024366227845148787,0.040881374998694237,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.04483935010222695,0.15953069652382496,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.2420751691703579,0.7525776458183697,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,5.801241265464807e-05,0.0018523915995889244,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.0,0.22551006529466577,0.7677485263438508,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,1.5193371720264382e-06,0.0012325433828201285,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,0.0,0.0365154777883871,0.18450281571847513,True
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,7.333045358819946e-06,0.0020459602476144813,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.9812841299378271,6.187509892666342,False
FT-Transformer,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.09252860727299123,0.3447269679920299,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.8426525320378644,6.553094477208633,True
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,1.956576461371734e-05,0.004199537738942806,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,1.6289736086192183e-06,0.0010232799188569653,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.0,0.22441861542657016,0.7680851680527421,True
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.5908930341007091,1.4706636433728595,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.8757168618442389,2.85891596342492,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.0021335464231107093,0.04598134036124106,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.012880482917069731,0.12011580201315075,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,0.0,0.046947303802816656,0.26824256956500114,True
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.9251536739987462,3.8133283668799476,False
Causal TCN,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.8212587854875352,2.4181459357138055,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.04020885240357337,0.22379458354596593,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.5414425558327624,1.3779301985764945,True
